id,name,external_id,full_name
132737,"Laavainen, Roope",sr:player:1144948,Roope Laavainen
132738,"Jokinen, Janne",sr:player:1422423,Janne Jokinen
132739,"Krivosik, Filip",sr:player:988179,Filip Krivosik
132740,"Nenonen, Markus",sr:player:265105,Markus Nenonen
132741,"Ruokonen, Miro",sr:player:895274,Miro Ruokonen
132742,"Aalto, Tuomas",sr:player:1651397,Tuomas Aalto
132743,"Ruokonen, Ville",sr:player:1024001,Ville Ruokonen
132744,"Larmi, Emil",sr:player:988191,Emil Larmi
132745,"Seppala, Erkka",sr:player:1387631,Erkka Seppala
132746,"Karjalainen, Antti",sr:player:350624,Antti Karjalainen
132747,"Almari, Niclas",sr:player:988187,Niclas Almari
132748,"Karjalainen, Miro",sr:player:599720,Miro Karjalainen
132749,"Viitaluoma, Ville",sr:player:28705,Ville Viitaluoma
132750,"Tavi, Janne",sr:player:42777,Janne Tavi
132751,"Laatikainen, Arto",sr:player:28682,Arto Laatikainen
132752,"Uimonen, Joonas",sr:player:1595606,Joonas Uimonen
132753,"Puustinen, Valtteri",sr:player:1595604,Valtteri Puustinen
132754,"Hakanen, Santtu",sr:player:1596442,Santtu Hakanen
132755,"Jokinen, Jere",sr:player:1596444,Jere Jokinen
132756,"Latvala, Otto",sr:player:1122727,Otto Latvala
132757,"Kanninen, Henri",sr:player:599782,Henri Kanninen
132758,"Lahti, Janne",sr:player:42661,Janne Lahti
132759,"Cornet, Philippe",sr:player:219994,Philippe Cornet
132760,"Niemelainen, Markus",sr:player:983711,Markus Niemelainen
132761,"Reijola, Rasmus",sr:player:1671675,Rasmus Reijola
132762,"Leino, Robert",sr:player:264889,Robert Leino
132763,"Lucenius, Niclas",sr:player:28855,Niclas Lucenius
132764,"Nikkila, Petteri",sr:player:264877,Petteri Nikkila
132765,"Kuusisto, Jaakko",sr:player:1378817,Jaakko Kuusisto
132766,"Turunen, Teemu",sr:player:1002657,Teemu Turunen
132767,"Tuulola, Eetu",sr:player:895280,Eetu Tuulola
132768,"Kombe, Kristjan",sr:player:1654731,Kristjan Kombe
132769,"Huttula, Joona",sr:player:1284078,Joona Huttula
132770,"Kukkonen, Lasse",sr:player:30973,Lasse Kukkonen
132771,"Tieksola, Tuukka",sr:player:1711327,Tuukka Tieksola
132772,"Leskinen, Ville-Valtteri",sr:player:350760,Ville-Valtteri Leskinen
132773,"Kristof, Michal",sr:player:995187,Michal Kristof
132774,"Jarvitalo, Tommi",sr:player:1718762,Tommi Jarvitalo
132775,"Pyorala, Mika",sr:player:30100,Mika Pyorala
132776,"Anttila, Sami",sr:player:895700,Sami Anttila
132777,"Kupari, Rasmus",sr:player:1284124,Rasmus Kupari
132778,"Heponiemi, Aleksi",sr:player:1117733,Aleksi Heponiemi
132779,"Karvinen, Otto",sr:player:600050,Otto Karvinen
132780,"Ronkainen, Taneli",sr:player:963025,Taneli Ronkainen
132781,"Hermonen, Julius",sr:player:1284166,Julius Hermonen
132782,"Metsavainio, Tino",sr:player:1572332,Tino Metsavainio
132783,"Heshka, Shaun",sr:player:100379,Shaun Heshka
132784,"Humaloja, Miska",sr:player:936886,Miska Humaloja
132785,"Niemela, Mikko",sr:player:133933,Mikko Niemela
132786,"Koblizek, Radek",sr:player:1021865,Radek Koblizek
132787,"Annunen, Justus",sr:player:1284156,Justus Annunen
132788,"Lasu, Nicklas",sr:player:44754,Nicklas Lasu
132789,"Jukuri, Samuel",sr:player:599948,Samuel Jukuri
132790,"Loponen, Kalle",sr:player:1651963,Kalle Loponen
132791,"Vehvilainen, Veini",sr:player:895702,Veini Vehvilainen
132792,"Jokinen, Jussi",sr:player:30762,Jussi Jokinen
132793,"Makela, Aleksi",sr:player:350752,Aleksi Makela
132794,"Kuiri, Niko",sr:player:1284580,Niko Kuiri
132795,"Kemppainen, Samuel",sr:player:1720060,Samuel Kemppainen
132796,"Rynnas, Jussi",sr:player:28721,Jussi Rynnas
132797,"Sailio, Jari",sr:player:29001,Jari Sailio
132798,"Korhonen, Juho",sr:player:1284172,Juho Korhonen
132799,"Ohtamaa, Atte",sr:player:28922,Atte Ohtamaa
132800,"Hakanpaa, Jani",sr:player:179167,Jani Hakanpaa
132801,"Kivihalme, Teemu",sr:player:1213444,Teemu Kivihalme
132802,"Lindsten, Jasper",sr:player:179407,Jasper Lindsten
132803,"Osala, Oskar",sr:player:28703,Oskar Osala
132804,"Niewrzawa, Pawel",sr:player:259879,Pawel Niewrzawa
132805,"Ochan, Derrick",sr:player:1663775,Derrick Ochan
132806,"Mutombo, Fabien",sr:player:1424713,Fabien Mutombo
132807,"Okot, Fred",sr:player:1638424,Fred Okot
132808,"Lwaliwa, Halid",sr:player:1663769,Halid Lwaliwa
132809,"Kiyemba, Ibrahim",sr:player:1638428,Ibrahim Kiyemba
132810,"Mulondo, Livingstone",sr:player:1663767,Livingstone Mulondo
132811,"Waiswa, Moses",sr:player:1117653,Moses Waiswa Ndhondhi
132812,"Sserunkuma, Dan",sr:player:1638434,Dan Sserunkuma
132813,"Ndizeye, Sefu",sr:player:1638446,Sefu Ndizeye
132814,"Sseninde, Duncan",sr:player:1638442,Duncan Ezekiel Sseninde
132815,"Lwanga, Taddeo",sr:player:1399611,Taddeo Lwanga
132816,"Nkuubi, Brian",sr:player:1638432,Brian Nkuubi
132817,"Okello, Tito",sr:player:1424521,Tito Okello
132818,"Bashir, Asiku",sr:player:1638438,Asiku Bashir
132819,"Lutimba, Yayo Kato",sr:player:1638426,Yayo Kato Lutimba
132820,"Kalumba, Brian",sr:player:1638444,Brian Kalumba
132821,"Ssekagya, Bashir Mustapha",sr:player:1638436,Bashir Mustapha Ssekagya
132822,"Wasswa, Geofrey",sr:player:1638430,Geofrey Wasswa
132823,"Wafula, Innocent",sr:player:1438316,Innocent Wafula
132824,"Masiko, Tom",sr:player:1328356,Tom Masiko
132825,"Wafula, Noah",sr:player:1157422,Noah Wafula
132826,"Ndugwa, Abraham",sr:player:1500473,Abraham Ndugwa
132827,"Mukwala, Steven",sr:player:1663777,Steven Mukwala
132828,"Mulabi, Sanon",sr:player:1730995,Sanon Mulabi
132829,"Rubangakene, Emmanuel",sr:player:1731017,Emmanuel Rubangakene
132830,"Isinde, Isaac",sr:player:320537,Isaac Isinde
132831,"Madondo, Joel",sr:player:1731015,Joel Madondo
132832,"Opolot, Joseph",sr:player:1731027,Joseph Opolot
132833,"Debbo, Julius",sr:player:1731025,Julius Debbo
132834,"Mubiru, Geofrey",sr:player:1731023,Geofrey Mubiru
132835,"Mandela, Nelson",sr:player:1731021,Nelson Mandela
132836,"Mayanja, Anthony",sr:player:1731019,Anthony Mayanja
132837,"Sewava, Dan",sr:player:1731013,Dan Sewava
132838,"Muwawu, Faisal",sr:player:1731011,Faisal Muwawu
132839,"Kirya, Jeromy",sr:player:1731009,Jeromy Kirya
132840,"Akol, Godfrey",sr:player:1731007,Godfrey Akol
132841,"Kasonko, George",sr:player:1731005,George Kasonko
132842,"Muganga, Douglas",sr:player:1731003,Douglas Muganga
132843,"Kawawulo, Isma",sr:player:1730999,Isma Kawawulo
132844,"Drajua, Allan",sr:player:1730997,Allan Drajua
132845,"Makuro, Wilson",sr:player:1731029,Wilson Makuro
132846,"Arakji, Wael",sr:player:1627382,Wael Arakji
132847,"Daador, Ahmed",sr:player:1555937,Ahmed Daador
132848,"Soliman, Mahdi",sr:player:1555935,Mahdi Soliman
132849,"Tolba, Hamada",sr:player:1555941,Hamada Tolba
132850,"Mansour, Ahmed Ayman",sr:player:1555939,Ahmed Ayman Mansour
132851,"Gabr, Ali",sr:player:560164,Ali Gabr
132852,"Bakri, Abdallah",sr:player:1555933,Abdallah Bakri
132853,"Gaber, Omar",sr:player:159677,Omar Mahmoud Sayed Gaber
132854,"Mahmoud, Mohamed Fathi",sr:player:1555927,Mohamed Fathi Mahmoud
132855,"Tawfik, Ahmed",sr:player:1555929,Ahmed Tawfik
132856,"Rizk Lotfi, Mohamed",sr:player:1555925,Mohamed Rizk Lotfi
132857,"Said, Abdallah",sr:player:198472,Abdallah Mahmoud El-Said Mohamed
132858,"Magdy, Mohamed",sr:player:1404475,Mohamed Magdy
132859,"Khribin, Omar",sr:player:377330,Omar Maher Kharbin
132860,"Benavente, Cristian",sr:player:255997,Cristian Benavente Bristol
